 H V C R G B
4165 2.5P 8.0 4 210.64753568850728 195.60387916184766 235.10482959908867
4166 2.5P 8.0 6 213.16802214184534 192.76116405385176 249.914471307989
4173 5P 8.0 2 209.64311606085957 197.87161905640662 219.1753153772176
4174 5P 8.0 4 215.0025297825917 194.47817317830297 232.56361509992152
4175 5P 8.0 6 220.30838625907785 190.90761597560078 245.40534240775486
4184 7.5P 8.0 2 212.63782916837746 197.20120484315265 216.553791467515
4185 7.5P 8.0 4 222.74856943248733 192.51745508642125 226.66492256088796
4186 7.5P 8.0 6 230.9922582514788 188.2612668571011 235.66630414575903
4187 7.5P 8.0 8 241.8014333140833 182.1945362392608 247.1522148032657
4197 10P 8.0 2 214.25432054057205 196.84436790795107 214.99910717288003
4198 10P 8.0 4 226.3750139274779 191.73139695421273 222.33124203379143
4199 10P 8.0 6 237.92736899990928 186.26215316691784 229.93737684852704
4200 10P 8.0 8 249.86869532854305 179.94894767705213 238.13483721868988
4210 2.5RP 8.0 2 215.6236914763771 196.5742593472682 213.3414773012864
4211 2.5RP 8.0 4 229.81582382328966 191.01830821515432 217.58920402598392
4212 2.5RP 8.0 6 244.20349847375797 184.65944266938135 222.06708190904132
4223 5RP 8.0 2 217.03007702962154 196.32313111198968 211.3446189135518
4224 5RP 8.0 4 233.1343301331438 190.37609608998682 212.254508563376
4225 5RP 8.0 6 249.24087432844613 183.53856132063964 213.49125174725424
4235 7.5RP 8.0 2 218.05614995493727 196.14836466247428 209.7696496940042
4236 7.5RP 8.0 4 235.47515110666984 189.92929596930628 208.18542244644354
4237 7.5RP 8.0 6 252.21615443380995 182.99855294359762 206.9084061024429
4246 10RP 8.0 2 218.87336105801333 196.03523686072197 208.25023068711369
4247 10RP 8.0 4 237.55426142474656 189.5832764695834 203.92300454175472
4248 10RP 8.0 6 254.51712769795296 182.75119919106763 199.99269061217024
4256 2.5R 8.0 2 219.62120441800917 195.94981965635878 206.667892993137
4257 2.5R 8.0 4 239.2720434774824 189.3405993127261 199.84032840282399
4266 5R 8.0 2 220.3577839016483 195.86526610023307 205.08665417137382
4267 5R 8.0 4 240.81530973821884 189.19032465318355 195.37862123795864
4275 7.5R 8.0 2 221.09810116216778 195.84492379960676 202.85985392734386
4276 7.5R 8.0 4 242.18491171929145 189.15622272909295 190.28744853212854
4285 10R 8.0 2 221.85989510334747 195.82175591258806 200.5445715165668
4286 10R 8.0 4 242.92643942677032 189.46134418232427 184.15350639626828
4298 2.5YR 8.0 2 222.70259357477886 195.87447498060016 197.16090719897554
4299 2.5YR 8.0 4 242.2592745952039 190.3441779692122 177.7269324125551
4311 5YR 8.0 2 223.23770479893372 196.13560117936697 192.6760987260981
4312 5YR 8.0 4 239.81660232360565 191.84731684282121 171.96731099445907
4313 5YR 8.0 6 253.61268466859556 187.66718176850705 152.41446463313395
4324 7.5YR 8.0 2 222.53598544275704 196.73867741048068 189.00509220000913
4325 7.5YR 8.0 4 236.63984528642615 193.52101922041166 166.9843785785148
4326 7.5YR 8.0 6 249.22460643692375 190.1045637388918 145.1693175564105
4336 10YR 8.0 2 220.66394580062794 197.7386797090004 185.27442767853526
4337 10YR 8.0 4 232.41796215216215 195.56850227694696 161.51518197345544
4338 10YR 8.0 6 242.88355106508502 193.25549886407288 137.3373356316685
4339 10YR 8.0 8 252.01592605426387 190.96861946622354 111.40053381742482
4347 2.5Y 8.0 2 217.95723312104357 198.9326213824898 182.25505587369562
4348 2.5Y 8.0 4 227.37179939594313 197.72850909025962 157.37459539221084
4349 2.5Y 8.0 6 236.02221004196554 196.32465987917874 131.0348044984206
4350 2.5Y 8.0 8 243.3967937390509 194.86731998580174 104.35501554561154
4351 2.5Y 8.0 10 249.6355868695972 193.46677659191806 74.37829379345648
4352 2.5Y 8.0 12 254.63928926860154 192.2725115537487 29.703621909069046
4358 5Y 8.0 2 215.14125128313742 200.01689426228629 180.55080480095134
4359 5Y 8.0 4 221.1568611904065 200.14176821608186 153.95692531312048
4360 5Y 8.0 6 227.3470462791312 199.76933601373227 126.27974577859719
4361 5Y 8.0 8 232.63122945389344 199.28407646357982 97.02203310818824
4362 5Y 8.0 10 237.0815139880995 198.73694693142872 62.95678318237909
4369 7.5Y 8.0 2 212.6803243788353 200.8908576872842 179.66943250474168
4370 7.5Y 8.0 4 217.3031110083091 201.51059161913042 152.7826306096512
4371 7.5Y 8.0 6 221.20613575518578 201.97260641470336 124.58196717581063
4372 7.5Y 8.0 8 224.50419338883233 202.26898077656742 93.95857028046532
4373 7.5Y 8.0 10 227.17532145407577 202.41456383685525 58.200154072813625
4379 10Y 9.0 2 238.5051674335309 228.88094148338033 205.3770278401074
4380 10Y 9.0 4 241.24290623999946 230.2809127452667 176.88869229815225
4381 10Y 9.0 6 243.61988913155702 231.37111166192216 148.01665939946923
4382 10Y 9.0 8 245.47176942326502 232.32180519328787 116.45839032759933
4383 10Y 9.0 10 246.8808440217396 232.99568299200092 83.72630725071501
4384 10Y 9.0 12 248.05485423003057 233.55774798414245 31.7837969637477
4390 2.5GY 9.0 2 235.5142840055924 229.74027570516017 206.16905595059367
4391 2.5GY 9.0 4 234.9782981654419 232.1288381663624 178.12208114072237
4392 2.5GY 9.0 6 234.64661005043095 234.0079916159296 150.28825922113535
4393 2.5GY 9.0 8 233.7848115936632 235.7643268260296 119.84486066082236
4394 2.5GY 9.0 10 232.85596136570467 237.16258585428332 87.82373433848191
4395 2.5GY 9.0 12 231.8898612459483 238.42159187265952 36.6562405874883
4401 5GY 9.0 2 231.93446596092917 230.68950181984292 207.72294168709715
4402 5GY 9.0 4 229.2532723387768 233.63808293454025 180.70307616194697
4403 5GY 9.0 6 225.74350629671372 236.35197844249333 154.27951113012446
4404 5GY 9.0 8 221.88047015950784 238.8441758265025 126.18065008851792
4405 5GY 9.0 10 218.32046590835566 240.9192439662447 96.07425517877847
4406 5GY 9.0 12 214.3360263026494 242.9018699872527 54.84666177754391
4412 7.5GY 9.0 2 224.60187014610142 232.37739183608713 212.79801615117242
4413 7.5GY 9.0 4 216.15974357133578 236.50785568456152 190.88162920314983
4414 7.5GY 9.0 6 207.3773120247503 240.37008168765746 167.4131621946903
4415 7.5GY 9.0 8 198.68459794675306 243.70926113500448 144.79133528285277
4416 7.5GY 9.0 10 189.3238858490091 246.8919110446644 119.65614737236153
4417 7.5GY 9.0 12 180.17539838834617 249.66385261961912 92.22254910231247
4418 7.5GY 9.0 14 170.51647641231352 252.2212528795716 57.44510950184258
4426 10GY 9.0 2 218.91953616780373 233.46398107594285 218.24699919959892
4427 10GY 9.0 4 206.1246261068008 238.30508661592341 200.56997326685044
4428 10GY 9.0 6 190.55961383048853 243.33456290869356 181.15075746144583
4429 10GY 9.0 8 177.4925813358503 247.03065785814246 165.03834821595333
4430 10GY 9.0 10 161.42499238842245 250.96041060765995 145.90659297432995
4431 10GY 9.0 12 144.9114065032966 254.30690633362093 128.55069533919422
4440 2.5G 9.0 2 214.34825227953448 234.1570635978063 223.95964924619255
4441 2.5G 9.0 4 196.79792709712078 239.61543804768866 211.4602677886499
4442 2.5G 9.0 6 175.52404492709226 245.20221114986145 197.65530763402194
4443 2.5G 9.0 8 155.1147808975213 249.59869978998177 186.37771642481755
4444 2.5G 9.0 10 131.04574548085517 253.78337573437872 174.8200047090238
4454 5G 9.0 2 211.96035179803482 234.38033925123153 228.149103015497
4455 5G 9.0 4 190.8338922430406 240.22188944346402 219.8153830056328
4456 5G 9.0 6 164.80107972296577 246.08860187930534 211.3307580433098
4457 5G 9.0 8 137.62864249613523 250.8691808970006 204.4004309941651
4468 7.5G 9.0 2 210.3120761348524 234.48832552247026 231.39259185852902
4469 7.5G 9.0 4 187.35582243722 240.4843633858035 225.2110555053931
4470 7.5G 9.0 6 159.42316827535168 246.34879930675925 219.19963368746917
4471 7.5G 9.0 8 129.27734784425905 251.18657615936246 214.16103633149854
4480 10G 9.0 2 209.39641375506014 234.45027394895237 234.12553105555858
4481 10G 9.0 4 185.06974192589752 240.48074055744985 230.4174506992597
4482 10G 9.0 6 155.41209549903593 246.3142517252043 227.08741055914206
4483 10G 9.0 8 121.10267098215989 251.33847505390605 224.05314761377528
4492 2.5BG 9.0 2 208.7251225937675 234.38420440547011 236.46835318664142
4493 2.5BG 9.0 4 183.32919076759998 240.39890389019237 235.035445589731
4494 2.5BG 9.0 6 151.72137300089526 246.28161922576098 233.84487008540071
4495 2.5BG 9.0 8 114.21770996198043 251.30302000463593 233.07013446294053
4503 5BG 9.0 2 208.76316705162756 234.07043964366875 239.4180362083135
4504 5BG 9.0 4 181.81095416076758 240.18410638528906 240.3564479242965
4505 5BG 9.0 6 148.46362671737074 246.02929431404925 241.72887316514755
4506 5BG 9.0 8 105.92641898912187 251.16362932033286 243.58910043505696
4513 7.5BG 9.0 2 209.13109794655887 233.59098427758693 243.07871059466783
4514 7.5BG 9.0 4 180.92299802534922 239.68271512171512 246.99666211219187
4515 7.5BG 9.0 6 146.1039470427171 245.4086408774519 251.3985060262267
4522 10BG 9.0 2 210.52836720312445 232.99629322338967 245.2559091832557
4523 10BG 9.0 4 181.17995996560768 239.03108557413012 252.60061371051486
4531 2.5B 9.0 2 213.08088553579296 232.06645167379978 247.63040282344227
4539 5B 9.0 2 215.96483745966998 231.1404108957483 248.9949630916042
4547 7.5B 9.0 2 219.3440809428366 230.1473504733148 249.55293376433912
4553 10B 9.0 2 221.64500727466486 229.44926909624027 249.9998720306365
4558 2.5PB 9.0 2 225.8454467510915 228.21648103783758 250.18178040564516
4563 5PB 9.0 2 228.261791348413 227.50545778122407 250.14773418317108
4568 7.5PB 9.0 2 231.57103828046925 226.54480933735329 249.80241495154635
4573 10PB 9.0 2 234.2364168614012 225.8168664958605 248.97044632034627
4578 2.5P 9.0 2 235.88232250388765 225.3161198766728 248.83255447649583
4583 5P 9.0 2 237.30255556023124 224.99984250824275 247.66229680922206
4590 7.5P 9.0 2 240.58045122541992 224.25537453968636 244.91979421543405
4598 10P 9.0 2 242.12965866074867 223.92664461497418 243.3347004201024
4606 2.5RP 9.0 2 243.58720265636077 223.630090717824 241.676557817113
4614 5RP 9.0 2 244.98110836232627 223.3878150836594 239.66715343319876
4622 7.5RP 9.0 2 245.99424779494396 223.22724067106896 238.02925086378102
4629 10RP 9.0 2 246.72985874689783 223.1392617915486 236.55686268378835
4636 2.5R 9.0 2 247.52057516449634 223.022256195855 235.1572690080953
4643 5R 9.0 2 248.3888830534149 222.9466845826077 233.10094678241998
4649 7.5R 9.0 2 249.43278364533083 222.83143785370382 230.8097438879393
4656 10R 9.0 2 250.18466068085795 222.81288924039154 228.51206178201056
4664 2.5YR 9.0 2 251.40668907424026 222.7982245056355 224.5377715646032
4673 5YR 9.0 2 251.55197136665174 223.22116788005877 219.82397392648738
4686 7.5YR 9.0 2 251.09572247262557 223.81826916612502 215.32103107952423
4699 10YR 9.0 2 249.11143133721566 224.882818139007 211.25992093915892
4711 2.5Y 9.0 2 246.42746751338058 226.04554956747552 208.44068769542665
4723 5Y 9.0 2 243.3544916916414 227.21817558150963 206.65375669398063
4724 5Y 9.0 4 249.7851557432541 227.40418830470225 178.13349656316956
4735 7.5Y 9.0 2 240.70790460756825 228.1711281846045 205.52271541598407
4736 7.5Y 9.0 4 245.3224449356892 228.96309671146165 177.01286191524088
4737 7.5Y 9.0 6 249.36587311024365 229.49820154305272 148.11825563046375
4738 7.5Y 9.0 8 252.91668592110247 229.82079568041516 117.77831262747658
